date,platform,campaign_type,campaign_id,channel,target_segment,objective,expected_uplift,country,impressions,clicks,CTR,ad_spend,conversions,ROAS,revenue,conversion_lift,click_to_conversion_rate
2024-11-13,Google Ads,Search,,,,,,UAE,188062,8143,0.0433,14657.4,614,8.48,124232.5,,0.0754021859265627
2024-11-13,TikTok Ads,Shopping,,,,,,Germany,113886,4965,0.0436,6653.1,141,3.61,24007.44,,0.0283987915407855
2024-11-13,Google Ads,Video,,,,,,Canada,179877,4317,0.024,10965.18,215,1.19,13004.03,,0.049803104007412557
2024-11-13,Google Ads,Display,,,,,,Australia,17299,479,0.0277,929.26,30,3.4,3163.73,,0.062630480167014613
2024-11-14,Google Ads,Display,,,,,,India,30757,1202,0.0391,3918.52,60,1.44,5647,,0.049916805324459232
2024-11-14,Meta Ads,Video,,,,,,India,129746,4891,0.0377,8852.71,117,2.95,26101.17,,0.02392148844817011
2024-11-15,Meta Ads,Shopping,,,,,,Canada,141436,3026,0.0214,5567.84,108,4.41,24540.41,,0.0356906807666887
2024-11-15,TikTok Ads,Shopping,,,,,,UAE,98500,5614,0.057,3424.54,220,2.24,7676.57,,0.039187744923405772
2024-11-16,Meta Ads,Search,,,,,,Germany,87565,3213,0.0367,7068.6,106,1.94,13715.98,,0.032990974167444759
2024-11-16,Google Ads,Shopping,,,,,,Germany,119132,3466,0.0291,7590.54,261,4.03,30598.06,,0.075302942873629541
2024-11-16,TikTok Ads,Shopping,,,,,,UK,66262,3790,0.0572,4055.3,150,6.03,24443.12,,0.0395778364116095
2024-11-16,Meta Ads,Search,,,,,,UK,151539,3455,0.0228,7082.75,135,0.66,4666.78,,0.039073806078147609
2024-11-16,Meta Ads,Display,,,,,,UAE,193926,5837,0.0301,5837,193,4.87,28429.29,,0.033064930615041975
2024-11-16,Meta Ads,Video,,,,,,UK,55333,852,0.0154,894.6,66,13.74,12295.52,,0.07746478873239436
2024-11-16,TikTok Ads,Display,,,,,,UK,13255,709,0.0535,935.88,37,11.82,11059.11,,0.052186177715091681
2024-11-17,Meta Ads,Search,,,,,,Canada,45664,516,0.0113,861.72,34,8.28,7132.56,,0.06589147286821706
2024-11-17,TikTok Ads,Shopping,,,,,,Germany,56069,2949,0.0526,2506.65,150,11.59,29064.28,,0.0508646998982706
2024-11-17,Meta Ads,Shopping,,,,,,UAE,170910,3315,0.0194,1657.5,167,24.94,41334.16,,0.050377073906485673
2024-11-17,Google Ads,Shopping,,,,,,Australia,46745,2140,0.0458,7361.6,38,0.72,5289.97,,0.017757009345794394
2024-11-17,TikTok Ads,Search,,,,,,USA,105726,8542,0.0808,11958.8,662,8.74,104498.78,,0.077499414656989
2024-11-17,Google Ads,Display,,,,,,India,105477,6391,0.0606,11759.44,116,1.45,17001.07,,0.018150524174620559
2024-11-17,Google Ads,Search,,,,,,UK,115282,4876,0.0423,18333.76,77,0.13,2427.15,,0.015791632485643969
2024-11-19,Meta Ads,Shopping,,,,,,Canada,19588,434,0.0222,768.18,5,0.73,560.03,,0.011520737327188941
2024-11-19,TikTok Ads,Shopping,,,,,,Germany,47623,1695,0.0356,3135.75,36,3.15,9884.86,,0.021238938053097345
2024-11-19,Google Ads,Search,,,,,,UAE,96170,5145,0.0535,10907.4,268,6.66,72622.99,,0.052089407191448008
2024-11-19,Google Ads,Video,,,,,,Australia,173722,3821,0.022,5884.34,201,7.63,44895.5,,0.052604030358544884
2024-11-20,TikTok Ads,Shopping,,,,,,Canada,18181,1179,0.0649,754.56,24,6.07,4581.7,,0.020356234096692113
2024-11-20,Meta Ads,Shopping,,,,,,Germany,165322,4529,0.0274,7835.17,167,4.9,38358.92,,0.036873482004857586
2024-11-20,Meta Ads,Search,,,,,,Canada,84654,2937,0.0347,5404.08,104,5.69,30747.28,,0.035410282601293835
2024-11-21,TikTok Ads,Search,,,,,,Australia,181833,10018,0.0551,4808.64,686,31.95,153650.81,,0.068476741864643642
2024-11-21,Google Ads,Shopping,,,,,,Australia,78551,2411,0.0307,8149.18,92,1.01,8262.09,,0.03815844048112816
2024-11-21,Meta Ads,Shopping,,,,,,Australia,52743,1207,0.0229,2329.51,90,4.84,11281.65,,0.074565037282518648
2024-11-21,Google Ads,Display,,,,,,India,150778,2985,0.0198,4149.15,59,3.96,16435.61,,0.019765494137353432
2024-11-22,TikTok Ads,Search,,,,,,Canada,191041,7393,0.0387,3918.29,446,4.03,15789.02,,0.060327336669822804
2024-11-22,Meta Ads,Search,,,,,,Germany,23186,512,0.0221,1080.32,26,2.47,2663.68,,0.05078125
2024-11-22,TikTok Ads,Shopping,,,,,,USA,146958,7494,0.051,12589.92,538,9.36,117826.98,,0.0717907659460902
2024-11-23,Google Ads,Display,,,,,,USA,133792,6943,0.0519,16316.05,186,1.08,17630.23,,0.026789572231024052
2024-11-23,Google Ads,Display,,,,,,Canada,192822,6228,0.0323,20863.8,87,0.87,18207.05,,0.013969171483622351
2024-11-23,Google Ads,Display,,,,,,UAE,80542,4236,0.0526,9107.4,104,1.75,15932.35,,0.024551463644948063
2024-11-24,Meta Ads,Search,,,,,,USA,102780,1952,0.019,2342.4,63,6.9,16160.9,,0.032274590163934427
2024-11-24,Meta Ads,Video,,,,,,UK,88452,3361,0.038,5478.43,180,1.48,8119.45,,0.053555489437667358
2024-11-24,Google Ads,Search,,,,,,India,121089,3499,0.0289,3254.07,185,8.62,28042.42,,0.052872249214061161
2024-11-24,Google Ads,Display,,,,,,Canada,87373,3643,0.0417,3825.15,289,9.37,35842.03,,0.0793302223442218
2024-11-25,Google Ads,Display,,,,,,Australia,158138,2846,0.018,5805.84,143,3.82,22164.01,,0.050245959241040056
2024-11-25,TikTok Ads,Display,,,,,,UK,82661,4769,0.0577,6342.77,271,12.61,79985.87,,0.0568253302579157
2024-11-25,Google Ads,Shopping,,,,,,Canada,107891,3733,0.0346,8623.23,148,1.76,15202.91,,0.039646396999732117
2024-11-25,Meta Ads,Display,,,,,,USA,18140,455,0.0251,523.25,29,3.34,1746.46,,0.063736263736263732
2024-11-26,Google Ads,Video,,,,,,Canada,11801,795,0.0674,2361.15,57,1.68,3966.25,,0.071698113207547168
2024-11-26,Google Ads,Video,,,,,,UAE,80511,3622,0.045,12025.04,140,2.64,31780.44,,0.038652678078409719
2024-11-26,Meta Ads,Display,,,,,,India,149675,3143,0.021,4871.65,147,6.81,33184.47,,0.0467706013363029
2024-11-26,Meta Ads,Search,,,,,,Australia,31547,772,0.0245,1536.28,15,2.73,4188.5,,0.019430051813471502
2024-11-26,Meta Ads,Search,,,,,,Australia,109777,2722,0.0248,3919.68,170,12,47040.47,,0.062454077883908887
2024-11-27,TikTok Ads,Video,,,,,,India,31140,1712,0.055,2294.08,63,2.43,5569.82,,0.036799065420560745
2024-11-27,TikTok Ads,Video,,,,,,USA,92346,6815,0.0738,5588.3,469,22.53,125930.93,,0.068818782098312548
2024-11-27,Google Ads,Shopping,,,,,,Canada,155338,10718,0.069,19935.48,411,5.66,112821.78,,0.038346706475088636
2024-11-28,Google Ads,Video,,,,,,Germany,24755,811,0.0328,2011.28,8,0.89,1786.84,,0.0098643649815043158
2024-11-28,Meta Ads,Search,,,,,,UK,116030,4177,0.036,3759.3,188,2.31,8691.11,,0.045008379219535551
2024-11-28,Meta Ads,Search,,,,,,India,172816,3819,0.0221,8172.66,193,5.13,41926.28,,0.050536789735532862
2024-11-28,TikTok Ads,Display,,,,,,USA,34669,1965,0.0567,3163.65,74,3.84,12153.4,,0.037659033078880404
2024-11-29,Meta Ads,Video,,,,,,Germany,61652,2614,0.0424,3345.92,133,6.07,20303.14,,0.050879877582249426
2024-11-29,Meta Ads,Shopping,,,,,,India,140678,5655,0.0402,11705.85,154,0.68,7932.09,,0.027232537577365164
2024-11-29,Google Ads,Shopping,,,,,,UAE,146583,2990,0.0204,4813.9,114,1.8,8660.28,,0.038127090301003343
2024-11-29,TikTok Ads,Shopping,,,,,,UK,72444,2339,0.0323,3251.21,153,3.97,12919.22,,0.065412569474134249
2024-11-29,Meta Ads,Search,,,,,,Germany,172967,5016,0.029,10433.28,331,7.26,75767.62,,0.065988835725677833
2024-11-29,TikTok Ads,Video,,,,,,Australia,50802,3617,0.0712,1519.14,279,14.91,22644.29,,0.077135747857340342
2024-11-29,Google Ads,Video,,,,,,Canada,9134,228,0.025,316.92,2,1.04,329.55,,0.008771929824561403
2024-11-29,TikTok Ads,Search,,,,,,Germany,159692,6882,0.0431,2546.34,523,41.75,106309.31,,0.075995350188898581
2024-11-29,Google Ads,Search,,,,,,UK,195606,10817,0.0553,38184.01,122,0.19,7355.91,,0.01127854303411297
2024-11-30,Google Ads,Search,,,,,,UK,174737,5207,0.0298,7498.08,398,12.05,90351.24,,0.076435567505281354
2024-11-30,Google Ads,Display,,,,,,UAE,79960,1591,0.0199,1638.73,55,9.28,15206.45,,0.034569453174104335
2024-11-30,TikTok Ads,Shopping,,,,,,UK,7234,496,0.0687,352.16,10,1.14,399.8,,0.020161290322580645
2024-11-30,Google Ads,Shopping,,,,,,USA,156388,7021,0.0449,11514.44,315,3.01,34670.52,,0.0448654037886341
2024-11-30,Google Ads,Shopping,,,,,,UK,61902,2599,0.042,7589.08,160,5.8,43994.91,,0.06156213928434013
2024-12-01,Meta Ads,Video,,,,,,Germany,6969,176,0.0253,190.08,10,13.48,2562.91,,0.056818181818181816
2024-12-01,Google Ads,Search,,,,,,USA,177256,4059,0.0229,8889.21,138,3.62,32140.46,,0.03399852180339985
2024-12-01,Google Ads,Search,,,,,,Canada,136461,3984,0.0292,5936.16,214,4.16,24710.24,,0.053714859437751006
2024-12-01,Google Ads,Search,,,,,,Germany,124119,6416,0.0517,16360.8,358,2.96,48445.72,,0.055798004987531173
2024-12-02,Google Ads,Video,,,,,,India,115760,2558,0.0221,8160.02,164,4.55,37092.55,,0.064112587959343242
2024-12-02,Meta Ads,Video,,,,,,Canada,173898,5321,0.0306,2820.13,239,18.5,52181.09,,0.044916369103551963
2024-12-02,Google Ads,Video,,,,,,UAE,110109,2378,0.0216,7585.82,41,0.91,6931.99,,0.017241379310344827
2024-12-02,Meta Ads,Search,,,,,,Germany,127155,3089,0.0243,3861.25,95,6.19,23894.64,,0.030754289414049854
2024-12-03,TikTok Ads,Search,,,,,,UK,156601,8628,0.0551,2674.68,362,8.88,23745.71,,0.041956420955030133
2024-12-04,Meta Ads,Search,,,,,,India,186740,4182,0.0224,2341.92,47,3.69,8643.08,,0.011238641798182687
2024-12-04,Google Ads,Search,,,,,,UAE,160002,7520,0.047,22259.2,403,3.18,70823.58,,0.053590425531914891
2024-12-04,TikTok Ads,Search,,,,,,Australia,22772,1045,0.0459,992.75,38,5.79,5743.6,,0.036363636363636362
2024-12-04,Meta Ads,Search,,,,,,USA,158742,5778,0.0364,12538.26,388,5.47,68610.11,,0.067151263412945653
2024-12-04,Google Ads,Video,,,,,,UK,154741,6019,0.0389,6259.76,220,6.16,38586.7,,0.036550922080079748
2024-12-04,Google Ads,Video,,,,,,Germany,29618,1883,0.0636,4086.11,90,6.41,26198.96,,0.047796070100902817
2024-12-05,TikTok Ads,Search,,,,,,India,71470,2065,0.0289,2436.7,37,4.26,10377.15,,0.01791767554479419
2024-12-05,TikTok Ads,Search,,,,,,India,170529,11766,0.069,17413.68,695,5.88,102403.13,,0.059068502464728882
2024-12-05,Google Ads,Video,,,,,,UK,160816,9745,0.0606,11888.9,553,5.29,62922.41,,0.056747049769112365
2024-12-05,Meta Ads,Search,,,,,,UK,129790,5697,0.0439,2962.44,223,19.79,58627.34,,0.039143408811655254
2024-12-05,Google Ads,Shopping,,,,,,Australia,134560,5947,0.0442,16889.48,144,1.38,23257.77,,0.024213889355977805
2024-12-06,Meta Ads,Display,,,,,,Canada,14815,189,0.0128,103.95,3,1.37,142.69,,0.015873015873015872
2024-12-06,TikTok Ads,Search,,,,,,Canada,25951,809,0.0312,388.32,61,26.77,10397.04,,0.0754017305315204
2024-12-06,TikTok Ads,Shopping,,,,,,Germany,137817,8654,0.0628,13154.08,392,4.11,54000.95,,0.0452969724982667
2024-12-06,Meta Ads,Shopping,,,,,,Germany,16093,466,0.029,386.78,28,14.14,5468.73,,0.060085836909871244
2024-12-06,TikTok Ads,Search,,,,,,UK,180021,13105,0.0728,21099.05,880,3.59,75656.62,,0.067149942769935134
2024-12-06,TikTok Ads,Video,,,,,,UAE,23883,1332,0.0558,2077.92,66,5.25,10903.46,,0.04954954954954955
2024-12-06,TikTok Ads,Shopping,,,,,,USA,154656,6557,0.0424,2622.8,345,18.93,49646.11,,0.052615525392710083
2024-12-07,Google Ads,Shopping,,,,,,Canada,144535,7588,0.0525,23522.8,445,4.48,105358.98,,0.058645229309435949
2024-12-07,Meta Ads,Display,,,,,,UAE,122512,4532,0.037,8338.88,61,0.64,5305.8,,0.013459841129744042
2024-12-07,Meta Ads,Video,,,,,,Australia,66929,1539,0.023,1862.19,38,5.12,9540.22,,0.024691358024691357
2024-12-08,TikTok Ads,Shopping,,,,,,Canada,25860,1569,0.0607,1694.52,79,7.77,13162.62,,0.050350541746335242
2024-12-08,Meta Ads,Shopping,,,,,,India,126432,1567,0.0124,2585.55,110,12.13,31358.68,,0.070197830248883222
2024-12-08,TikTok Ads,Shopping,,,,,,Australia,175330,8766,0.05,6399.18,302,5.51,35245.68,,0.034451289071412275
2024-12-08,TikTok Ads,Video,,,,,,Germany,116184,4089,0.0352,1390.26,263,39.02,54249.41,,0.064318904377598435
2024-12-08,Meta Ads,Search,,,,,,USA,6875,158,0.0231,289.14,2,1.34,386.94,,0.012658227848101266
2024-12-08,Meta Ads,Search,,,,,,UK,46936,2234,0.0476,1764.86,55,3.39,5977.87,,0.024619516562220233
2024-12-08,Google Ads,Search,,,,,,UK,78635,2587,0.0329,6079.45,106,3.5,21303.72,,0.040974101275608812
2024-12-08,Google Ads,Display,,,,,,UAE,121832,6786,0.0557,8007.48,139,3.61,28929.72,,0.020483348069554964
2024-12-08,Meta Ads,Shopping,,,,,,Canada,67714,738,0.0109,819.18,17,1.76,1445.84,,0.023035230352303523
2024-12-09,Google Ads,Display,,,,,,Canada,39505,2251,0.057,6888.06,149,4.49,30920.99,,0.066192803198578412
2024-12-09,Meta Ads,Shopping,,,,,,USA,116161,4379,0.0377,7750.83,264,2.33,18090.29,,0.060287736926238865
2024-12-09,TikTok Ads,Display,,,,,,Australia,195759,7262,0.0371,3413.14,75,4.89,16681.83,,0.010327733406774993
2024-12-10,Google Ads,Shopping,,,,,,UK,103902,3927,0.0378,4555.32,215,8.22,37434.38,,0.05474917239623122
2024-12-10,Meta Ads,Video,,,,,,UK,8512,251,0.0296,160.64,11,10.4,1671.09,,0.043824701195219126
2024-12-10,Meta Ads,Display,,,,,,Germany,57996,1705,0.0294,3478.2,127,7.74,26935.06,,0.07448680351906159
2024-12-10,Google Ads,Display,,,,,,Canada,184857,3419,0.0185,8786.83,248,7.98,70137.51,,0.072535829189821585
2024-12-11,Google Ads,Video,,,,,,India,119527,6597,0.0552,20450.7,497,6.74,137884.47,,0.075337274518720632
2024-12-11,Google Ads,Shopping,,,,,,UK,154058,3728,0.0242,9170.88,125,0.82,7520.81,,0.033530042918454933
2024-12-11,Meta Ads,Video,,,,,,Australia,117169,3304,0.0282,4196.08,83,4.99,20949.79,,0.025121065375302662
2024-12-11,Meta Ads,Search,,,,,,USA,198775,3637,0.0183,7237.63,235,2.56,18520.23,,0.064613692603794334
2024-12-11,TikTok Ads,Video,,,,,,Germany,116045,6660,0.0574,2331,467,32.64,76092.65,,0.070120120120120116
2024-12-12,Google Ads,Search,,,,,,India,38512,1840,0.0478,2465.6,53,1.35,3324.76,,0.028804347826086957
2024-12-12,TikTok Ads,Search,,,,,,India,195512,8328,0.0426,13574.64,198,1.07,14486.58,,0.023775216138328531
2024-12-12,Meta Ads,Search,,,,,,Australia,30457,606,0.0199,351.48,34,14.17,4981.94,,0.056105610561056105
2024-12-12,Google Ads,Search,,,,,,Canada,78606,3914,0.0498,4814.22,88,1.27,6101.96,,0.022483392948390392
2024-12-12,Google Ads,Shopping,,,,,,Canada,88251,2665,0.0302,3437.85,151,5.09,17509.21,,0.056660412757973733
2024-12-12,TikTok Ads,Search,,,,,,Canada,163984,12971,0.0791,21791.28,962,7.84,170813.74,,0.074165445994911733
2024-12-12,Google Ads,Shopping,,,,,,Canada,162064,5607,0.0346,13568.94,77,0.6,8174.03,,0.013732833957553059
2024-12-13,Meta Ads,Search,,,,,,USA,179943,4174,0.0232,9182.8,289,3.5,32129.87,,0.06923814087206516
2024-12-13,TikTok Ads,Shopping,,,,,,Australia,191994,14898,0.0776,16089.84,936,3.75,60355.75,,0.062827225130890049
2024-12-13,Google Ads,Video,,,,,,India,126404,2073,0.0164,1907.16,24,2,3807.61,,0.011577424023154847
2024-12-13,Meta Ads,Shopping,,,,,,Canada,107126,3631,0.0339,3921.48,260,4.88,19151.86,,0.071605618286973288
2024-12-13,TikTok Ads,Shopping,,,,,,India,114863,5766,0.0502,9398.58,89,2.39,22499.92,,0.015435310440513354
2024-12-13,Meta Ads,Video,,,,,,India,149542,2497,0.0167,2596.88,70,4.86,12612.87,,0.02803364036844213
2024-12-14,Meta Ads,Search,,,,,,UK,114575,2039,0.0178,1080.67,113,9.86,10656.96,,0.055419323197645906
2024-12-14,Google Ads,Video,,,,,,India,81996,1508,0.0184,3513.64,75,2.35,8251.24,,0.049734748010610078
2024-12-14,TikTok Ads,Shopping,,,,,,Canada,183775,7093,0.0386,7093,373,12.5,88634,,0.052587057662484137
2024-12-14,Meta Ads,Search,,,,,,Australia,66157,1687,0.0255,2193.1,41,2.32,5082.94,,0.024303497332542976
2024-12-14,TikTok Ads,Video,,,,,,UK,56529,4494,0.0795,6785.94,104,1.4,9525.68,,0.023141967067200713
2024-12-14,TikTok Ads,Search,,,,,,UAE,148949,12332,0.0828,12455.32,546,7.69,95805.85,,0.044275056762893283
2024-12-14,TikTok Ads,Shopping,,,,,,India,141917,4796,0.0338,3165.36,369,3.78,11953.05,,0.076939115929941612
2024-12-14,Google Ads,Video,,,,,,Canada,94767,4662,0.0492,13519.8,136,2.5,33757.52,,0.029172029172029171
2024-12-14,Google Ads,Display,,,,,,Australia,195545,8799,0.045,26221.02,444,4.68,122723.09,,0.050460279577224681
2024-12-14,Meta Ads,Shopping,,,,,,India,195710,4481,0.0229,2374.93,352,11.46,27223.39,,0.078553894220040166
2024-12-14,Google Ads,Video,,,,,,India,159721,3625,0.0227,6923.75,150,5.73,39701.58,,0.041379310344827586
2024-12-15,Google Ads,Search,,,,,,Canada,176790,4490,0.0254,6690.1,250,11.13,74442.63,,0.0556792873051225
2024-12-15,Meta Ads,Search,,,,,,Canada,34778,705,0.0203,1099.8,35,2.07,2280.29,,0.049645390070921988
2024-12-15,Google Ads,Search,,,,,,Australia,58520,3604,0.0616,5333.92,265,14.66,78186.23,,0.073529411764705885
2024-12-15,Meta Ads,Shopping,,,,,,UK,125759,2804,0.0223,4907,164,9.53,46752.65,,0.058487874465049931
2024-12-15,Google Ads,Shopping,,,,,,USA,119014,5938,0.0499,17101.44,95,1.39,23773.95,,0.015998652745031997
2024-12-15,Google Ads,Video,,,,,,UAE,132953,8163,0.0614,22529.88,130,0.74,16572.4,,0.015925517579321327
2024-12-16,TikTok Ads,Video,,,,,,USA,27584,1561,0.0566,1467.34,93,13.24,19425.98,,0.059577194106342088
2024-12-16,Google Ads,Display,,,,,,Australia,7594,225,0.0297,267.75,7,4.76,1275.11,,0.03111111111111111
2024-12-16,TikTok Ads,Search,,,,,,USA,56782,3264,0.0575,2611.2,154,6.03,15749.58,,0.047181372549019607
2024-12-16,TikTok Ads,Search,,,,,,Canada,33302,3007,0.0903,841.96,95,3.86,3253.81,,0.031592949783837712
2024-12-16,Google Ads,Search,,,,,,UK,117458,6824,0.0581,13716.24,251,0.89,12200.18,,0.036781946072684646
2024-12-16,Meta Ads,Display,,,,,,Germany,157898,3094,0.0196,7394.66,245,9.79,72430.36,,0.079185520361990946
2024-12-16,Meta Ads,Display,,,,,,USA,21471,753,0.0351,1347.87,28,5.61,7559,,0.037184594953519258
2024-12-16,Google Ads,Display,,,,,,Canada,143573,3474,0.0242,5662.62,131,2.02,11434.82,,0.037708693149107658
2024-12-17,TikTok Ads,Search,,,,,,Germany,109222,7306,0.0669,7963.54,124,1.55,12349.14,,0.016972351491924446
2024-12-17,Meta Ads,Search,,,,,,USA,87911,1116,0.0127,535.68,61,31.15,16688.84,,0.054659498207885307
2024-12-18,TikTok Ads,Shopping,,,,,,USA,169238,6583,0.0389,3488.99,507,41.98,146453.92,,0.077016557800394958
2024-12-18,Google Ads,Video,,,,,,India,184982,4772,0.0258,14697.76,141,1.78,26098.46,,0.029547359597652974
2024-12-18,Google Ads,Display,,,,,,Australia,119911,4592,0.0383,12995.36,163,1.91,24856.01,,0.035496515679442509
2024-12-18,Meta Ads,Display,,,,,,Germany,177825,4285,0.0241,3342.3,163,8.86,29602.7,,0.038039673278879811
2024-12-19,TikTok Ads,Display,,,,,,Germany,105127,7747,0.0737,6817.36,460,14.57,99299.9,,0.059377823673680136
2024-12-19,Google Ads,Display,,,,,,Canada,126946,6728,0.053,15541.68,132,2.2,34256.99,,0.019619500594530322
2024-12-20,Google Ads,Search,,,,,,USA,72055,1678,0.0233,5319.26,41,1.6,8506.9,,0.024433849821215731
2024-12-20,Meta Ads,Display,,,,,,Canada,86099,2910,0.0338,6372.9,194,6.2,39485.52,,0.066666666666666666
2024-12-20,TikTok Ads,Display,,,,,,India,153936,5895,0.0383,5246.55,373,16.25,85268.07,,0.063273960983884645
2024-12-20,Meta Ads,Display,,,,,,Australia,118694,2338,0.0197,5283.88,76,1.28,6774.6,,0.032506415739948676
2024-12-21,Google Ads,Search,,,,,,India,101355,4459,0.044,11370.45,122,0.92,10455.25,,0.027360394707333483
2024-12-21,Google Ads,Video,,,,,,UK,83243,2821,0.0339,8547.63,181,5.14,43894.09,,0.0641616448068061
2024-12-21,Google Ads,Display,,,,,,UAE,164028,5905,0.036,5905,377,4.36,25718.59,,0.063844199830652
2024-12-21,Google Ads,Video,,,,,,Australia,109216,5777,0.0529,17677.62,140,0.64,11237.04,,0.024234031504240954
2024-12-21,Google Ads,Shopping,,,,,,USA,70206,3945,0.0562,14202,248,2.61,37055.99,,0.062864385297845368
2024-12-22,Meta Ads,Shopping,,,,,,UK,49522,1554,0.0314,2657.34,23,0.72,1909.73,,0.014800514800514801
2024-12-22,Meta Ads,Video,,,,,,Australia,79964,1487,0.0186,1591.09,22,2.44,3882.65,,0.014794889038332213
2024-12-22,TikTok Ads,Search,,,,,,Canada,194117,16422,0.0846,21841.26,1133,5.56,121361.12,,0.068992814517111187
2024-12-22,Google Ads,Display,,,,,,UK,45364,1628,0.0359,2002.44,113,5.46,10930.4,,0.069410319410319415
2024-12-22,TikTok Ads,Video,,,,,,Canada,112938,3263,0.0289,1272.57,80,17.99,22895.07,,0.024517315353968741
2024-12-22,Meta Ads,Shopping,,,,,,Canada,167917,6246,0.0372,3747.6,413,6.94,25997.62,,0.066122318283701575
2024-12-23,Google Ads,Search,,,,,,UK,186232,9292,0.0499,22300.8,265,3.04,67766.02,,0.028519156263452434
2024-12-23,Google Ads,Search,,,,,,UAE,180627,8074,0.0447,12756.92,266,5.65,72041.28,,0.032945256378498884
2024-12-23,Meta Ads,Video,,,,,,India,102088,4481,0.0439,3271.13,316,26.77,87569.74,,0.070519973220263335
2024-12-23,TikTok Ads,Video,,,,,,Canada,22221,1706,0.0768,853,74,17.19,14659.06,,0.043376318874560373
2024-12-23,TikTok Ads,Video,,,,,,Canada,125419,4126,0.0329,3507.1,294,9.36,32829.78,,0.071255453223460982
2024-12-23,Google Ads,Search,,,,,,USA,148994,7509,0.0504,25981.14,588,3.19,82753.51,,0.078306032760687178
2024-12-23,Google Ads,Search,,,,,,India,51986,1996,0.0384,3053.88,82,6.82,20819.66,,0.041082164328657314
2024-12-23,Google Ads,Video,,,,,,UAE,83845,2599,0.031,6991.31,137,4.28,29891.75,,0.052712581762216236
2024-12-23,TikTok Ads,Display,,,,,,India,180552,6030,0.0334,10251,383,2.3,23539.41,,0.063515754560530685
2024-12-24,Google Ads,Video,,,,,,Canada,118005,5003,0.0424,9005.4,63,0.75,6740.12,,0.012592444533280032
2024-12-24,Google Ads,Search,,,,,,Australia,106311,5762,0.0542,5301.04,434,10.48,55571.88,,0.075321069073238461
2024-12-24,Google Ads,Search,,,,,,Australia,155840,4566,0.0293,5113.92,312,7.85,40138.5,,0.0683311432325887
2024-12-24,Meta Ads,Display,,,,,,Canada,150544,2890,0.0192,4913,170,9.72,47769.42,,0.058823529411764705
2024-12-24,TikTok Ads,Search,,,,,,India,102847,6458,0.0628,7555.86,314,10.75,81199.4,,0.048621864354289251
2024-12-24,Google Ads,Search,,,,,,UAE,104464,4314,0.0413,9749.64,82,1.05,10226.11,,0.019007881316643487
2024-12-24,Meta Ads,Display,,,,,,India,175591,5864,0.0334,2580.16,333,20.19,52097.57,,0.056787175989085947
2024-12-25,Meta Ads,Video,,,,,,Canada,187957,4586,0.0244,9630.6,271,3.58,34433.97,,0.059092891408634975
2024-12-25,Meta Ads,Shopping,,,,,,UK,46291,1976,0.0427,1442.48,74,1.6,2307.39,,0.037449392712550607
2024-12-25,Meta Ads,Shopping,,,,,,Germany,51999,930,0.0179,1116,13,1.59,1777.36,,0.013978494623655914
2024-12-25,Google Ads,Display,,,,,,UK,10380,503,0.0485,1006,15,1.3,1306.45,,0.02982107355864811
2024-12-26,Meta Ads,Search,,,,,,Germany,138704,1803,0.013,1550.58,119,6.64,10297.42,,0.06600110926234054
